"date","target_variable","shock_gdp_growth_mean","shock_consumption_growth_mean","shock_cpi_growth_mean","shock_saving_rate_mean","shock_policy_rate_mean","shock_interest_burden_mean","shock_debt_growth_mean","shock_real_house_price_growth_mean","shock_asset_liability_ratio_mean","total_decomposed_mean"
27,"cpi_growth",-0.00313796603430751,0.0071066025102084,-0.00339952982187923,0.0132683825963973,0.0463392155801816,-0.00093021992095413,0.0121767463389531,0.0110923235300261,-0.00965931206095227,0.0728562427176733
28,"cpi_growth",-0.0624136529924297,-0.0612704631346032,-0.0541486847350644,-0.0540234808950263,0.0275496056061629,-0.0471737667763571,-0.0500560168633086,-0.0421061230377218,-0.0516236939236881,-0.395266276752036
29,"cpi_growth",-0.0223545003644399,-0.01014130930095,-0.0188953651111166,-0.00468216984888347,0.175757859791091,-0.00898471315330599,0.00270892095321954,-0.0114603282908351,-0.0193657310211807,0.0825826636535991
30,"cpi_growth",-0.0745854890346898,-0.0676438279927746,-0.068124447989734,-0.0732215600530782,0.0277929330473118,-0.0598289606542969,-0.0543340437371563,-0.0368177115088342,-0.0582599679923395,-0.465023075915592
31,"cpi_growth",-0.0196341876664439,0.00146942616851097,-0.0215219822451293,-0.00280019192324548,0.052518233641716,-0.0162103031996329,-0.0005185453066207,-2.26544941055766e-05,-0.0160813528605889,-0.0228015578855398
32,"cpi_growth",-0.0835094763113061,-0.0672027150084702,-0.0792758159972128,-0.0696073191449965,-0.0765098186138432,-0.0711769794489327,-0.0677244218874279,-0.0553847148021785,-0.0672464664625251,-0.637637727676893
33,"cpi_growth",-0.00753088834544073,0.017290509772009,-0.00210792625986592,0.0113517873737498,0.0919220840683429,0.00235998148929898,0.00759074783300964,-0.00768854173837655,-0.0076156121071447,0.105572142085582
34,"cpi_growth",-0.0596728623943757,-0.0429882040694627,-0.0504460580676467,-0.047788151476641,0.108401614272581,-0.034382306694218,-0.0468354800002865,-0.0447091319884728,-0.0542530080663203,-0.272673588484843
35,"cpi_growth",0.014805583650534,0.0263964259956475,0.00953331487836696,0.013120275145416,0.0678080054125057,0.0036175378117909,0.0255873542912951,0.0138568531182243,0.00387811960982665,0.178603469913607
36,"cpi_growth",-0.0623739732627248,-0.074552101786797,-0.065830044894981,-0.0740226637912506,-0.0759145390548577,-0.0730202713873318,-0.0617713506973155,-0.0607543918807028,-0.064998294597591,-0.613237631353552
37,"cpi_growth",0.101905963823721,0.102671916712624,0.103707999373172,0.111085102196641,0.0270545262050713,0.0856643969562703,0.111154566393552,0.102915619169407,0.095380374564659,0.841540465395117
38,"cpi_growth",-0.0277381301793029,-0.0410462388850521,-0.0339722673037848,-0.0341516037198153,0.0274332013020883,-0.0274842413636429,-0.0320744950451767,-0.0298636857684795,-0.0291796326427046,-0.228077093605871
39,"cpi_growth",0.0242384577223395,0.0175816909384219,0.00571081750208008,0.0197552319037326,-0.022474880313571,0.0073045177972639,0.0192845631402201,0.0267638887097181,0.0181626569561077,0.116326944356313
40,"cpi_growth",-0.00187848245741595,-0.0166701726458803,-0.0147408329649997,-0.019010069659976,-0.152150685226569,-0.00867801361617708,-0.0157640423402266,0.000334030436064767,-0.00588280399614447,-0.234441072471324
41,"cpi_growth",0.102593343702645,0.0872802323189196,0.0839049502743121,0.0843174710254155,-0.0213010981206997,0.0897661444190856,0.0923942371827299,0.088586385056644,0.0913853653143658,0.698927031173418
42,"cpi_growth",-0.000683477278681838,-0.00940269996089401,-0.00805099859627157,-0.00207533749260998,-0.0925450091569623,0.0103187175932928,-0.0125808466648332,0.00177878799138607,-0.00446691839236457,-0.117707781957939
43,"cpi_growth",0.1702433337645,0.162667317163845,0.167463569257552,0.183523654433943,-0.0678914797628676,0.171885422441397,0.159718823960467,0.169795357938361,0.16021084942943,1.27761684862663
44,"cpi_growth",0.000256145828546479,-0.01092266224218,-0.0077980283858398,0.00401119807298768,-0.178368842239156,0.0154102355090489,-0.0118052695581309,0.00583193751778782,0.00327630828295408,-0.180108977213982
45,"cpi_growth",0.167772200176272,0.160252475689781,0.159780015255561,0.163764598334008,0.0329686818340376,0.176668358224191,0.153047331080736,0.167925683279813,0.164268167990182,1.34644751186458
46,"cpi_growth",0.0448104404937361,0.0467599856600606,0.0437539040386177,0.0507759231745913,-0.0970071735382171,0.0652556139368065,0.0393072355475982,0.0614593681760134,0.0513963058838064,0.306511603373013
47,"cpi_growth",-0.0728283409207217,-0.0519594973843753,-0.0769099455993714,-0.0648629294847672,-0.0798943340569318,-0.0663722440886445,-0.0571227816005673,-0.0552411355970391,-0.0552256608125742,-0.580416869544992
48,"cpi_growth",-0.222180118634236,-0.203280224860211,-0.242909877818595,-0.240643666327448,-0.046918439688037,-0.222028097732098,-0.217846086814637,-0.209069214265591,-0.205246764220981,-1.81012249036183
49,"cpi_growth",0.0110823809564468,0.0181331980679845,-0.00835990811570345,-0.0178253303946819,0.0242978415587145,0.00450202071120813,0.00324169269721154,0.0152345914633394,0.00979107644357895,0.0600975633880985
50,"cpi_growth",-0.0453496289472336,-0.0552790229919355,-0.0621179863533375,-0.0784581214785542,0.0305701517910843,-0.0573207585163295,-0.0529963162249612,-0.0484995996347988,-0.0431844649784396,-0.412635747334506
51,"cpi_growth",0.0276886409894668,0.0141738058003215,0.0225168163421676,0.00234455005448815,0.00153725847264622,0.0159046937607163,0.0317727710204159,0.026553712724325,0.0218439447498519,0.164336193914399
52,"cpi_growth",-0.0514807693648745,-0.0522663856735019,-0.06107960017536,-0.0729430456308042,0.0483968025984051,-0.0592033394810548,-0.0541882354240758,-0.0518054375217437,-0.0448777322057075,-0.399447742878717
53,"cpi_growth",0.018693005139942,0.0011368709684848,0.00327161230441131,-0.000607859864270746,0.0280024751181502,-0.00284854030787748,0.0162234504373364,0.00392623929614658,0.0100897533768542,0.0778870064691772
54,"cpi_growth",-0.0311407556499823,-0.0466651141559318,-0.0474167903687558,-0.0506084155777821,-0.0190627612575581,-0.0335847936000629,-0.0417320446042935,-0.0359505899227646,-0.036833011047384,-0.342994276184515
55,"cpi_growth",0.127108220279373,0.107156472520004,0.11963625747075,0.108014789743702,-0.0309269542475559,0.117889466499181,0.123938403756045,0.117555505454919,0.111681912046778,0.902054073523196
56,"cpi_growth",0.010635452640014,0.0077624619151321,-8.92696197932348e-05,0.00224671715423336,-0.107830371623976,0.0130755008479455,0.0152971025842862,0.0147562193452891,0.0137442656851087,-0.03040192107176
57,"cpi_growth",0.0936509122211959,0.0906129695561626,0.0993609815127995,0.0978910225971285,-0.0704046331027064,0.0971438170920938,0.0969266085736231,0.0911243640895514,0.094803018264188,0.691109060804036
58,"cpi_growth",-0.0132432780660181,-0.0106120453314431,-0.0147714438743113,-0.00251045013393167,-0.241670718812489,-0.000373058586741428,-0.00642514957474741,0.000811655596715487,-0.0066893896966444,-0.295483878479611
59,"cpi_growth",0.040111078752204,0.055032397809963,0.0538103711206596,0.0535124682431445,-0.153941049498502,0.0599467921243803,0.0528960097986678,0.0518125043259196,0.0496208141629331,0.262801386839369
60,"cpi_growth",-0.0621158403946594,-0.0385841051062551,-0.0613204807080709,-0.0504201612113972,-0.204639331125131,-0.0359392171104221,-0.052463750285218,-0.0494014692664873,-0.0467371910183377,-0.601621546225979
61,"cpi_growth",0.0101827761810737,0.0238441041119409,0.0230656048616238,0.0184975564661551,-0.128899162087243,0.0306866763604657,0.0227744922191045,0.0169386284278097,0.0273228122905378,0.0444134888314683
62,"cpi_growth",-0.0777727751111441,-0.0591644256825021,-0.0685087416885886,-0.0716917520518594,-0.242550956509255,-0.0635285812975247,-0.072295471666057,-0.0779418075404003,-0.0634376845679735,-0.796892196115305
63,"cpi_growth",-0.020777308444763,-0.0150606739990697,-0.0162257165994662,-0.0166087509353761,-0.155809391926724,-0.0226464202967702,-0.0160311238889355,-0.0221840191238579,-0.0106472417541778,-0.29599064696914
64,"cpi_growth",-0.0731718284759863,-0.0586345202214072,-0.0740930968999315,-0.0710672421789533,-0.178916771099888,-0.0751689043862281,-0.0719646584416543,-0.0775759763630966,-0.0585574869220157,-0.739150484989161
65,"cpi_growth",-0.0150606898455281,-0.0137214535648684,-0.00596796526352446,-0.00196902683464801,-0.087543266062419,-0.0137073605348376,-0.0182028546447014,-0.0261583526756427,-0.0017462085456479,-0.184077177971818
66,"cpi_growth",-0.0323753499325755,-0.0243320382449209,-0.0304036055558674,-0.0255208783724808,-0.171857454083861,-0.032998285319579,-0.0470514849058954,-0.0498794025766746,-0.0261189856238272,-0.440537484615682
67,"cpi_growth",-0.0213531603609963,-0.0348920897714681,-0.0240490960304936,-0.0214942282197342,-0.105881103383264,-0.024821962089011,-0.0390058706638273,-0.0357734403537806,-0.0211104417237598,-0.328381392596335
68,"cpi_growth",-0.117046619670391,-0.117212977741569,-0.13332323381152,-0.129773054103465,-0.171242584256951,-0.124621242784223,-0.13305152999871,-0.126527716300176,-0.110372980176608,-1.16317193884361
69,"cpi_growth",0.033966165980274,0.0158389961731852,0.0294202313508116,0.0225513321492509,-0.00422935793686712,0.0247377827941864,0.00633043477167453,0.00794002506036794,0.0287937260043328,0.165349336347216
70,"cpi_growth",-0.0616274836846225,-0.0634618671572906,-0.0764936953082277,-0.082047411197494,-0.0530494138076789,-0.0680117251339068,-0.076285028411204,-0.0824741253672302,-0.0615962376250481,-0.625046987692703
71,"cpi_growth",-0.0336524760729676,-0.0454707637715868,-0.0425937790487561,-0.0518782580341865,-0.0332704528776336,-0.0397742911297671,-0.0494081900515681,-0.0429266865219267,-0.0431780524616804,-0.382152949970073
72,"cpi_growth",-0.103499810116083,-0.0973059750174587,-0.109104399579509,-0.122853100268816,-0.0673645490096028,-0.109672353031871,-0.118126519263046,-0.114620189149317,-0.105669887343122,-0.948216782778826
73,"cpi_growth",0.00150753014448172,-0.0193150871444585,-0.00496297994577218,-0.0178293143076301,0.0337426388555582,-0.00842163205055463,-0.0163233658852502,-0.0140817740636316,-0.00957279820068983,-0.0552567825979472
74,"cpi_growth",-0.0579728629069107,-0.0596256712132674,-0.0572449763012457,-0.0843089652032032,0.0268749200167987,-0.0617241106684389,-0.0735043762978671,-0.0675082148803823,-0.0564529269390502,-0.491467184393567
75,"cpi_growth",-0.0281795646767395,-0.047049760208531,-0.0360124901201452,-0.0523872898505612,0.0627281903853484,-0.0413809679867822,-0.0514595665636347,-0.0369280063532103,-0.0320822084424876,-0.262751663816743
76,"cpi_growth",-0.0536826233168228,-0.0436196424509539,-0.0540737238299819,-0.0711118524600515,0.0372481058484679,-0.0540277061599009,-0.0554603415035958,-0.0369239855983841,-0.0418723421711089,-0.373524111642332
77,"cpi_growth",-0.00131845328765119,-0.0108373947337862,0.00111439622544709,-0.0187557818699906,0.133740726890906,-0.000362746232480341,-0.010478196460008,0.00076689312136351,0.00584743447869179,0.0997168781324917
78,"cpi_growth",-0.043913873334465,-0.0241438841297002,-0.0432047056157662,-0.0577768273492021,0.0246307785499482,-0.0367026935026124,-0.0408244050535986,-0.0303251139886778,-0.0301077694607412,-0.282368493884815
79,"cpi_growth",0.00585395180758728,0.0105212547925249,0.0142169183132981,-0.000695414104638471,0.0369486004213281,0.0121503673795786,0.00776255562365017,0.02663614498138,0.0141126508629259,0.127507030077634
80,"cpi_growth",-0.0469136657206247,-0.0200934722542324,-0.0389914811621296,-0.0557071290376416,-0.0371793825623088,-0.0340614465243861,-0.0407641649584833,-0.0334498728699781,-0.0329201576057055,-0.34008077269549
81,"cpi_growth",0.041461859018218,0.0276047281819549,0.0370319641135926,0.0169153681889876,0.0894087251679412,0.0344769727107955,0.0465045342281108,0.0501946319288322,0.0435941338122304,0.387192917350663
82,"cpi_growth",-0.00281258222196185,0.0108597665941123,0.00523292763562404,-0.0235246779002797,0.0597539412702875,-0.000157791088412113,0.0101899843373673,0.011267301584909,0.00812656804962837,0.0789354382612749
83,"cpi_growth",-0.034212781260198,-0.0388358270320212,-0.0299869753312705,-0.0493791584278858,-0.0136987904700429,-0.0380494356648439,-0.0244358054441759,-0.0148488311464804,-0.0185591501124773,-0.262006754889396
84,"cpi_growth",-0.0469027544663386,-0.0259838530489535,-0.0401213660826776,-0.0580114950891397,-0.11724655003508,-0.0428321269238888,-0.0354917090435487,-0.0217011895383117,-0.0280802104641658,-0.416371254692105
85,"cpi_growth",0.0626633565803242,0.0603942149552048,0.0698854203786777,0.055462722116718,0.04115936891686,0.0697814785473044,0.0652809671285018,0.0750449404551611,0.0792613104371998,0.578933779515952
86,"cpi_growth",0.0309745053106193,0.038347957212009,0.0307203465417979,0.0130131776806977,0.0155995672029793,0.0404942665491175,0.039752525902058,0.0392841247205531,0.0423850406271023,0.290571511746934
87,"cpi_growth",-0.0392440296409886,-0.0553686948002933,-0.0344487204314786,-0.0536891593466671,-0.0126583753965966,-0.0322796337646038,-0.0341065848868927,-0.0189207462939633,-0.0208769471674831,-0.301592891728967
88,"cpi_growth",-0.0638550997913551,-0.0626889007733675,-0.0701139037136348,-0.0885110795781228,-0.110288502044916,-0.0621358838856358,-0.0645170750773585,-0.06254771486585,-0.0540606003078144,-0.638718760038055
89,"cpi_growth",0.0901762000997416,0.06419397466712,0.0842381316839415,0.0674798744927956,0.0795912980227789,0.0880598163282343,0.077997671825413,0.0811535413708598,0.0901626664294339,0.723053174920319
90,"cpi_growth",-0.0243813610769989,-0.0254153337754796,-0.0318634956680345,-0.054502214945528,0.0244437713769682,-0.0210637537812939,-0.0305336959505866,-0.0350498669837272,-0.0216570350866322,-0.220022985891313
91,"cpi_growth",-0.0115003283169693,-0.0302036981148511,-0.0198667812094485,-0.0278711169993864,0.0296122214328009,-0.0158897748943326,-0.0115759020796115,-0.0124549912684988,-0.00944814848723766,-0.109198519937535
92,"cpi_growth",-0.149145184289572,-0.144260975752841,-0.146650355632906,-0.155318317416861,-0.187778013036587,-0.147571326915985,-0.153804437999693,-0.143150874142516,-0.139382495218222,-1.36706198040518
93,"cpi_growth",-0.0145044620912818,-0.0366392793316719,-0.00987429964480763,-0.0165018450428095,-0.0177964207793157,-0.0284279121562171,-0.00193316207289733,-0.0120626064481839,-0.0221787199993224,-0.159918707566507
94,"cpi_growth",0.0417871317648032,0.0413308015673967,0.0331502620811531,0.0238055073437506,-0.0502548468274001,0.0337899530456079,0.0188291513919084,0.0445661200166258,0.0448614960041881,0.231865576388034
95,"cpi_growth",-0.0339548806949156,-0.0555748589909707,-0.0408238193076994,-0.0389825704893045,-0.0629714868282934,-0.0326353408091265,-0.0338855005780187,-0.0283926278858477,-0.042253846253763,-0.369474931837939
96,"cpi_growth",0.000986215369682829,0.00229910938139074,-0.00828859325559755,-0.0249996491057979,-0.101278306293386,0.00729314910535458,-0.0237753173236844,-0.0101529090833775,-0.00623225407770131,-0.164148555283116
97,"cpi_growth",0.0211336680557005,-0.00584220191455545,0.00888211361196663,-0.0117217168323552,0.043626133180573,0.00953701673883649,0.00649462873761779,0.00609334435628991,0.00757631867221854,0.0857793046062922
98,"cpi_growth",0.0600267956563904,0.0639948620533884,0.0386109659374019,0.0181569342560817,0.0653677521186218,0.0525135481364293,0.0172475600608514,0.0324620965106048,0.0538804289742065,0.402260943703976
99,"cpi_growth",0.108067806526038,0.0976728774759169,0.094593579012105,0.0825755108071561,0.167497369120136,0.088924754968023,0.097752837384199,0.0877525371924099,0.10116373894034,0.926001011426324
100,"cpi_growth",0.131618108201076,0.137216349597782,0.125321804825488,0.100446915755511,0.127582240423665,0.128992502148788,0.112630664039874,0.113554167036207,0.131389796972811,1.1087525490012
101,"cpi_growth",0.312601627012627,0.295331022287226,0.310179180024567,0.289985244544687,0.328806891302389,0.295037999741411,0.288284149041281,0.289252060517608,0.296594968791775,2.70607314326357
102,"cpi_growth",0.290255945423933,0.291088403946982,0.277618613563555,0.263156546983024,0.280498507267148,0.282875468873724,0.25972142660126,0.269782302674815,0.285145915320924,2.50014313065537
103,"cpi_growth",0.30236439194279,0.296222549658326,0.300323825823827,0.282019296241855,0.240232384491484,0.288935339900533,0.282924945167977,0.286124515174941,0.296437157493692,2.57558440589542
104,"cpi_growth",0.120283528162695,0.130112162109163,0.106856745378217,0.083433874814476,0.110271068544113,0.108757270956174,0.101126390365345,0.100001266523643,0.115922289616906,0.976764596470733
105,"cpi_growth",0.143874076829143,0.142035151846136,0.136809025110014,0.113557533355087,0.195081544730721,0.132888063518019,0.130165519477656,0.1220583559297,0.13053715632822,1.2470064271247
106,"cpi_growth",0.0702548795904897,0.073467304682205,0.0604691844661397,0.0333362261286948,0.0957679942868392,0.0675349154695301,0.0488600784972094,0.0577361792064819,0.058781627058829,0.566208389386419
107,"cpi_growth",0.0647032804012687,0.0597438164482846,0.0559645228648916,0.0299206598955203,0.095848773291995,0.0645348443425049,0.0517431883556643,0.0525654745492101,0.0604549345191796,0.535479494668519
108,"cpi_growth",0.0239622231543041,0.033070890217639,0.0108544230363064,-0.0121715413101008,-0.018388317077739,0.0293714044851982,0.0221204787159899,0.0206775636815289,0.0212015794076416,0.130698704310768
109,"cpi_growth",-0.0143798338033714,-0.00407642633582967,-0.022527994226397,-0.0411021462215518,0.101699887824796,-0.000285583932753753,0.00517829941662503,-0.00557562651109701,-0.0084755674361592,0.0104550087742614
110,"cpi_growth",-0.094741151565242,-0.0651772896442831,-0.1020252050299,-0.114129313617978,-0.0687213250219631,-0.0842983572637403,-0.0743904252757059,-0.0725267597236093,-0.0827543299143326,-0.758764157056754
111,"cpi_growth",-0.036737884273629,-0.0280564559617445,-0.0471988131124054,-0.0525437107996397,0.0748546851571126,-0.0368464001107019,-0.0152878512193129,-0.0152353624138706,-0.0287770986836355,-0.185828891417827
112,"cpi_growth",-0.038390336065669,-0.0235870580123669,-0.0365097009231349,-0.0612558216944143,-0.00662908162666449,-0.0386410415461759,-0.0321600284192146,-0.0300439730687502,-0.0272850109209568,-0.294502052277347
113,"cpi_growth",-0.0562659446731612,-0.0673193970701878,-0.0785243353649812,-0.083976544585279,0.0486959669267479,-0.0738456974162817,-0.0649015126239685,-0.0565141062835433,-0.0521692892043581,-0.484820860295013
114,"cpi_growth",-0.0288945096510272,-0.0169074219203905,-0.0363590785203233,-0.0482122005199484,-0.0146127089867635,-0.0324295224193343,-0.0386262836360177,-0.0167586081218628,-0.0127091311466276,-0.245509464922295
115,"cpi_growth",-0.0667713765796499,-0.0804169594518819,-0.0919486972782301,-0.0960637381171241,0.00933454203196609,-0.0871743641615509,-0.0852781448878305,-0.0660844277410034,-0.0628604293653271,-0.627263595550632
1,"saving_rate",-0.112307641216374,-0.119811615112925,-0.124086635515571,-0.122284440949929,-0.126341052479183,-0.117992949106753,-0.121744677729454,-0.121400389682045,-0.12667187874264,-1.09264128053487
2,"saving_rate",0.0628529309208002,0.023041099752758,0.0452305585652016,0.0256160775218327,0.0725042102889356,0.0472607261665987,0.0382549438592325,0.0251710860200164,0.0291727261165109,0.369104359211887
3,"saving_rate",-0.0171196748386769,-0.0466794896409516,-0.0405717704175785,-0.0382052422760358,-0.0310517937876107,-0.0425933428363717,-0.0184437645147955,-0.0413050785810419,-0.0469747237544091,-0.322944880647472
4,"saving_rate",0.0637165696292805,0.0420333480581446,0.0611213958685328,0.0526948186808415,0.0367532006398483,0.0276278566369994,0.0380917348219869,0.0710631718859192,0.0233560740685158,0.416458170290069
5,"saving_rate",-0.0711922780296135,-0.116305043205098,-0.0730330639365192,-0.0858067742169109,-0.14058805370463,-0.106315119877758,-0.132226505064591,-0.095790604032915,-0.117009920904843,-0.93826736297288
6,"saving_rate",-0.00407665879735912,-0.0305088551155682,-0.0153900243561596,-0.021990620820627,-0.0506914521666147,-0.0275929563656372,-0.020332735791645,-0.0370402463748158,-0.0291900375725305,-0.236813587360957
7,"saving_rate",0.0424760611591073,-0.0225776891023265,0.0266173160368346,0.0385130422085232,-0.0427399963902396,0.0213413574109451,0.0139845818248385,0.0137023976477125,-0.00438475102080203,0.0869323197745931
8,"saving_rate",-0.16827379979521,-0.242920894884393,-0.181242860901408,-0.175899850854081,-0.201258696203499,-0.185487489024672,-0.2099414958148,-0.203428985513237,-0.234863859298539,-1.80331793228984
9,"saving_rate",0.00555090403543558,-0.0753426106006379,-0.049633078983999,-0.0423311444980638,-0.092911726741441,-0.0427450183516044,-0.0355298748327495,-0.0204253927096118,-0.0826001626779982,-0.43596810536067
10,"saving_rate",-0.27394000959148,-0.305080291986601,-0.28120840231166,-0.281094389960627,-0.359777796191357,-0.288542286334768,-0.292981416865549,-0.309235807363159,-0.331753730206171,-2.72361413081137
11,"saving_rate",-0.414940601605486,-0.471448777436571,-0.482454742589625,-0.456141343668723,-0.54567462799073,-0.439736386762934,-0.479569162319719,-0.478327167335291,-0.546983291434079,-4.31527610114316
12,"saving_rate",-0.119413782698311,-0.142869947552291,-0.165095556188343,-0.169441916462843,-0.215789235998307,-0.136217585716721,-0.186239401493105,-0.168750181439312,-0.214584120290758,-1.51840172783999
13,"saving_rate",-0.363027735941003,-0.399455403945425,-0.437996005960321,-0.389385031131729,-0.469801953752413,-0.366898992110692,-0.44850814423283,-0.41507860489367,-0.484717308940232,-3.77486918090832
14,"saving_rate",-0.0695128199504364,-0.137773300749308,-0.145202188846833,-0.0847870327013956,-0.149599441402044,-0.0903973645394496,-0.136438238054911,-0.130161092410831,-0.169814071711584,-1.11368555036679
15,"saving_rate",-0.149936682969763,-0.201405903187917,-0.185323070948057,-0.170082668420439,-0.195039188348827,-0.154562555889859,-0.214081467676289,-0.212231989115437,-0.226676342214492,-1.70933986877108
16,"saving_rate",-0.0266406282917835,-0.0711655027558551,-0.035713529314104,-0.0572158052037713,-0.0464226125478093,-0.0261732337631399,-0.0847329470999311,-0.048642994553026,-0.105550826298213,-0.502258079827634
17,"saving_rate",0.104248856236189,-0.012585540247372,0.060622021847043,0.0300262198903399,-0.0213487558194612,0.0636660457767595,0.0377216827957426,0.0437634817502768,-0.0186461261487553,0.287467886080762
18,"saving_rate",0.201469659281886,0.140297880184688,0.191614845797181,0.168442247114058,0.0451356038285479,0.171811545031747,0.178358186296343,0.157163472691156,0.137697822678551,1.39199126290416
19,"saving_rate",0.409026112053833,0.306160695299156,0.366043054625784,0.353673160699681,0.146745189436942,0.369467004556424,0.359148964713745,0.356218488770373,0.304715618046758,2.97119828820269
20,"saving_rate",0.29384488474192,0.202386418765686,0.273791963993269,0.232183366838492,0.0513908730917852,0.238958284847479,0.247738681725446,0.274775584550962,0.198736934935232,2.01380699349027
21,"saving_rate",0.278143030947025,0.20964263969496,0.27407190272872,0.235202707711164,0.0641579380357139,0.26396007486444,0.234946600087812,0.296654940706424,0.243379483964691,2.10015931874095
22,"saving_rate",0.250259913309554,0.212847316998606,0.255630494712681,0.211918585910006,0.0443222402773624,0.21645569589567,0.212400390430337,0.282638217148197,0.185623385367042,1.87209624004945
23,"saving_rate",0.271799333444327,0.206206678465548,0.254792017412082,0.231763322608279,0.0383485680833383,0.232602226375775,0.217161521152495,0.297810365139154,0.211563791677992,1.96204782435899
24,"saving_rate",0.183310504782333,0.0973187849412776,0.154703214935251,0.14155440564893,-0.0895020008931237,0.137063569209176,0.153680229102715,0.204729895121435,0.130982027795555,1.11384063064355
25,"saving_rate",0.206127204026209,0.0977945073483268,0.146536997110404,0.154672070399986,-0.104206951414995,0.122574788691259,0.135759683620727,0.187077453086723,0.107791693781695,1.05412744665033
26,"saving_rate",0.18323325042985,0.10899426175514,0.134465074494111,0.143775574501562,-0.178327216951315,0.12519410967965,0.128332623701519,0.1825599753032,0.101387295807713,0.929614948721429
27,"saving_rate",0.0109672223922921,-0.0418823897426906,-0.0465144003971452,-0.0414702491475967,-0.272597919581782,-0.0291304598390428,-0.0350529029422712,0.0398489442668975,-0.078084816335548,-0.493916971326887
28,"saving_rate",-0.0751300573165373,-0.120770557742105,-0.139669625253507,-0.0897293768615425,-0.342154547337545,-0.115684893790509,-0.112706425962882,-0.0483671260211809,-0.166200084735644,-1.21041269502145
29,"saving_rate",-0.274713544732802,-0.274307864516365,-0.327039466309812,-0.272827109730644,-0.475936868281062,-0.303985948602855,-0.285409196148011,-0.206516562236942,-0.379042672074312,-2.79977923263281
30,"saving_rate",0.0473554118763898,0.0314260226730095,0.012596417636755,0.0478582631371579,-0.0757214945809667,0.0123941663223113,0.0358737060616055,0.105114454043005,-0.0179990127930626,0.198897934376205
31,"saving_rate",-0.0294098056977123,-0.0567456994455266,-0.073139254972969,-0.0532764732529101,-0.127521557133871,-0.0822156741131245,-0.0627852705108378,0.0371817299174038,-0.141929614033456,-0.589841619243004
32,"saving_rate",-0.121319233859565,-0.132433120737318,-0.146114871953305,-0.123443107822232,-0.192508652193218,-0.146162883284278,-0.15501839239052,-0.0940536440897904,-0.218483721682842,-1.32953762801307
33,"saving_rate",-0.256435747168994,-0.280110650163699,-0.284593881965521,-0.244056144595956,-0.27172460155669,-0.278784281935647,-0.287501051935829,-0.192581636212558,-0.3593796917239,-2.4551676872588
34,"saving_rate",-0.324964345087474,-0.326585490461214,-0.361178577184562,-0.298608562855785,-0.403825737362394,-0.345661580346502,-0.336850801415237,-0.281283672125248,-0.451854640822663,-3.13081340766108
35,"saving_rate",-0.0876455020893853,-0.107979116847926,-0.124695723723368,-0.0738433328683827,-0.161719439368774,-0.116345591718901,-0.0976497014502199,-0.0346150328999959,-0.186961229095311,-0.991454670062264
36,"saving_rate",-0.0363023913528633,-0.0537748967718325,-0.0752374586958419,-0.0453607511950212,-0.162235267666106,-0.0645157410662216,-0.0887181605429656,0.00285984065492405,-0.153847280958011,-0.677132107593939
37,"saving_rate",-0.0591928768439755,-0.049573375062151,-0.0721947602107371,-0.0584199741902505,-0.208316593110764,-0.0644946817407166,-0.0732192842787122,-0.00417014657451795,-0.14368561005588,-0.733267302067705
38,"saving_rate",-0.0193700263279918,-0.0275365392331641,-0.0348212659273441,-0.0246095760461579,-0.162623142844346,-0.0309364564574906,-0.0486905448268325,0.024212855446785,-0.134887456591652,-0.459262152808194
39,"saving_rate",0.0444194835725286,0.0358103960964977,0.0363280486996409,0.0445167659406488,-0.0428557173548617,0.0486959705377723,-0.00518331835088155,0.0899581828686673,-0.0692575445702905,0.182432267439722
40,"saving_rate",0.225060515278849,0.201011984447664,0.212887756931938,0.185859323040705,0.157549567271393,0.236276860193568,0.155239801270953,0.243761147424369,0.108347377299027,1.72599433315847
41,"saving_rate",0.319853320578895,0.285074172374165,0.28632700401582,0.280801040164543,0.244865285004959,0.317587636609325,0.237026041434973,0.366430931416539,0.195006506001256,2.53297193760047
42,"saving_rate",0.0241975494169374,0.0431940236634073,0.0209613384090701,-0.00957722234397272,-0.00436554891587695,0.0375564248767555,-0.0571711190037196,0.0395211282835975,-0.105726970893224,-0.0114103965070256
43,"saving_rate",0.00860442233057134,0.069460245869929,0.0318581849387609,0.00977424180491731,-0.0434747167299375,0.0814320792684154,-0.0104310534322012,0.0864170656684563,-0.0402458492469381,0.193394620471973
44,"saving_rate",0.0555541663689627,0.113318559348003,0.0587369206432668,0.053720475191699,0.00115450790122137,0.111943121054417,0.0199462234154217,0.0935975021686833,-0.0421231805060215,0.465848295585654
45,"saving_rate",0.52208239086211,0.543370026320951,0.504999408910038,0.485403143150348,0.351012192279144,0.533119360142021,0.474654813515831,0.582977917386839,0.416320036225358,4.41393928879264
46,"saving_rate",0.371246697669393,0.415791075916962,0.400264940893172,0.331338405814892,0.21778983343918,0.395690240865558,0.316039413321366,0.424508135990242,0.264021820233045,3.13669056414381
47,"saving_rate",0.294089011500965,0.36101013676198,0.33974081585108,0.275646786854348,0.131691306254254,0.326929113763902,0.242144925044366,0.31251045008803,0.18177748342262,2.46554002954155
48,"saving_rate",0.374584403430236,0.433073768880209,0.401906958952938,0.389476974427461,0.150085324798597,0.422046072972939,0.358763358899607,0.388511694463391,0.283877010848212,3.20232556767359
