date,value
2008-12-09,123.61036
2008-12-10,123.96193
2008-12-11,123.86095
2008-12-12,124.30491
2008-12-15,124.43637
2008-12-16,126.38268
2008-12-17,127.41185
2008-12-18,125.52974
2008-12-19,124.39499
2008-12-22,124.61456
2008-12-23,125.22666
2008-12-29,125.71666
2008-12-30,124.28412
2009-01-02,123.92565
2009-01-05,123.43096
2009-01-07,123.63656
2009-01-08,124.51023
2009-01-09,124.02527
2009-01-12,124.79101
2009-01-13,126.51923
2009-01-14,126.38714
2009-01-15,129.30383
2009-01-16,125.92722
2009-01-19,124.18922
2009-01-20,126.72763
2009-01-21,126.34475
2009-01-22,123.32699
2009-01-23,125.3066
2009-01-26,123.33362
2009-01-27,121.04701
2009-01-28,122.41167
2009-01-29,122.90887
2009-01-30,123.82824
2009-02-02,124.99195
2009-02-03,124.64905
2009-02-04,124.4478
2009-02-05,124.11662
2009-02-06,123.23487
2009-02-09,122.95969
2009-02-10,122.9216
2009-02-11,125.05457
2009-02-12,125.986
2009-02-13,125.62838
2009-02-16,126.49341
2009-02-17,128.3125
2009-02-18,129.34651
2009-02-19,127.91774
2009-02-20,129.1978
2009-02-23,130.14719
2009-02-24,131.20463
2009-02-25,130.82305
2009-02-26,131.48059
2009-02-27,133.46419
2009-03-02,134.31318
2009-03-03,133.51447
2009-03-04,134.44954
2009-03-05,133.15346
2009-03-06,135.21456
2009-03-09,134.59461
2009-03-10,133.73291
2009-03-11,130.30191
2009-03-12,130.89913
2009-03-13,128.04094
2009-03-16,127.43975
2009-03-17,127.65234
2009-03-18,126.51879
2009-03-19,124.84016
2009-03-20,125.41194
2009-03-23,126.19839
2009-03-24,124.62498
2009-03-25,126.55914
2009-03-26,125.41116
2009-03-27,123.7936
2009-03-30,126.49981
2009-03-31,126.27137
2009-04-01,126.08554
2009-04-02,125.21027
2009-04-03,124.56815
2009-04-06,123.15448
2009-04-07,125.2878
2009-04-08,126.90007
2009-04-09,126.94653
2009-04-14,126.48817
2009-04-15,126.29603
2009-04-16,126.91879
2009-04-17,128.03281
2009-04-20,129.28993
2009-04-21,130.71386999999999
2009-04-22,129.21006
2009-04-23,128.03977
2009-04-24,126.33316
2009-04-27,125.38749
2009-04-28,124.9858
2009-04-29,124.83768
2009-04-30,123.8629
2009-05-04,124.19368
2009-05-05,123.28061
2009-05-06,123.96954
2009-05-07,122.28451
2009-05-08,122.30161
2009-05-11,121.30293
2009-05-12,122.99114
2009-05-13,122.49673
2009-05-14,124.61334
2009-05-15,124.18046
2009-05-18,123.73999
2009-05-19,121.00099
2009-05-20,121.62228
2009-05-22,121.01064
2009-05-25,120.78748
2009-05-26,121.60481
2009-05-27,122.06015
2009-05-28,124.55052
2009-05-29,123.84795
2009-06-01,122.80589
2009-06-02,122.5387
2009-06-03,123.12807
2009-06-04,125.2114
2009-06-05,125.3571
2009-06-08,126.18849
2009-06-09,125.19535
2009-06-10,124.28759
2009-06-11,124.60927
2009-06-12,124.15824
2009-06-15,125.84415
2009-06-16,126.22104
2009-06-17,125.64271
2009-06-18,127.02509
2009-06-22,127.89564
2009-06-23,128.60986
2009-06-24,127.83942
2009-06-25,127.10115
2009-06-26,127.21113
2009-06-29,126.51544
2009-06-30,125.2636
2009-07-01,124.00323
2009-07-02,124.25849
2009-07-03,126.3965
2009-07-06,126.1418
2009-07-07,126.52686
2009-07-08,128.04566
2009-07-09,127.65077
2009-07-10,127.1258
2009-07-13,127.87027
2009-07-14,127.05028
2009-07-15,126.91703
2009-07-16,127.13316
2009-07-17,127.77083
2009-07-20,126.98639
2009-07-21,126.49317
2009-07-22,124.86933
2009-07-23,124.26751
2009-07-24,122.76269
2009-07-27,122.35059
2009-07-28,121.55844
2009-07-29,123.10714
2009-07-30,121.77136
2009-07-31,120.77834
2009-08-03,118.60503
2009-08-04,119.11897
2009-08-05,119.03471
2009-08-06,119.1011
2009-08-07,118.78689
2009-08-10,118.46954
2009-08-11,118.70643
2009-08-12,119.71456
2009-08-13,118.04404
2009-08-14,118.03974
2009-08-17,119.11763
2009-08-18,118.78126
2009-08-19,119.22782
2009-08-20,118.20253
2009-08-21,118.07555
2009-08-24,116.43735
2009-08-25,117.17696
2009-08-26,116.46739
2009-08-27,117.37014
2009-08-28,117.5049
2009-08-31,117.71086
2009-09-01,117.26633
2009-09-02,119.36759
2009-09-03,119.03166
2009-09-04,119.05083
2009-09-07,118.46788
2009-09-08,117.99591
2009-09-09,117.83775
2009-09-10,117.56375
2009-09-11,117.15815
2009-09-14,118.0348
2009-09-15,117.53725
2009-09-16,116.93736
2009-09-17,116.19771
2009-09-18,116.56897
2009-09-21,116.32065
2009-09-22,115.95564
2009-09-23,115.57416
2009-09-24,116.09428
2009-09-25,116.45303
2009-09-28,117.61349
2009-09-29,117.58724
2009-09-30,117.80431
2009-10-01,116.99572
2009-10-02,118.06824
2009-10-05,118.43159
2009-10-06,118.06708
2009-10-07,117.90882
2009-10-08,118.25951
2009-10-09,118.61249
2009-10-12,118.84477
2009-10-13,118.40688
2009-10-14,118.41403
2009-10-15,118.24807
2009-10-16,119.55675
2009-10-19,118.94081
2009-10-20,118.96487
2009-10-21,118.94396
2009-10-22,118.22524
2009-10-23,117.6537
2009-10-26,116.48765
2009-10-27,117.34558
2009-10-28,118.72712
2009-10-29,119.21888
2009-10-30,119.44938
2009-11-02,119.79305
2009-11-03,120.09132
2009-11-04,120.02376
2009-11-05,120.50087
2009-11-06,119.27549
2009-11-09,118.48439
2009-11-10,118.05979
2009-11-11,117.43622
2009-11-12,117.28146
2009-11-13,117.72024
2009-11-16,117.37187
2009-11-17,117.68324
2009-11-18,117.73879
2009-11-19,118.2815
2009-11-20,118.36558
2009-11-23,118.20362
2009-11-24,118.99661
2009-11-25,118.54708
2009-11-26,119.88667
2009-11-27,120.24796
2009-11-30,119.89759
2009-12-01,119.74523
2009-12-02,119.3061
2009-12-03,118.25538
2009-12-04,118.95236
2009-12-07,119.87814
2009-12-08,120.45045
2009-12-09,120.7284
2009-12-10,120.52645
2009-12-11,120.17803
2009-12-14,120.39605
2009-12-15,120.64038
2009-12-16,120.59239
2009-12-17,120.82965
2009-12-18,120.8853
2009-12-21,120.92507
2009-12-22,120.85901
2009-12-23,121.51128
2009-12-28,120.94499
2009-12-29,120.14039
2009-12-30,120.02017
2010-01-04,118.88462
2010-01-05,118.27679
2010-01-07,118.80691
2010-01-08,118.70696
2010-01-11,118.51951
2010-01-12,118.52115
2010-01-13,118.782
2010-01-14,118.46027
2010-01-15,118.50794
2010-01-18,118.08398
2010-01-19,118.14132
2010-01-20,118.37918
2010-01-21,118.9163
2010-01-22,119.06915
2010-01-25,119.59699
2010-01-26,120.15864
2010-01-27,119.95438
2010-01-28,119.66827
2010-01-29,120.05851
2010-02-01,119.64888
2010-02-02,119.03224
2010-02-03,118.40228
2010-02-04,118.83776
2010-02-05,120.34083
2010-02-08,119.29008
2010-02-09,119.23023
2010-02-10,118.71801
2010-02-11,117.69917
2010-02-12,116.65985
2010-02-15,116.75776
2010-02-16,116.56399
2010-02-17,116.28018
2010-02-18,116.34741
2010-02-19,116.54402
2010-02-22,116.15171
2010-02-23,115.31059
2010-02-24,115.93301
2010-02-25,115.56273
2010-02-26,115.02825
2010-03-01,115.07656
2010-03-02,115.37231
2010-03-03,115.9041
2010-03-04,115.28655
2010-03-05,114.86208
2010-03-08,114.57562
2010-03-09,114.97533
2010-03-10,114.89176
2010-03-11,115.14078
2010-03-12,114.71434000000001
2010-03-15,114.80619
2010-03-16,114.93569
2010-03-17,115.17414
2010-03-18,115.2113
2010-03-19,114.78494
2010-03-22,115.4117
2010-03-23,115.79023
2010-03-24,115.21443
2010-03-25,115.01808
2010-03-26,115.01207
2010-03-29,115.75691
2010-03-30,115.75334
2010-03-31,115.79164
2010-04-01,115.7439
2010-04-06,115.07353
2010-04-07,115.15369
2010-04-08,115.92481
2010-04-09,115.38785
2010-04-12,115.87013
2010-04-13,116.05265
2010-04-14,115.7727
2010-04-15,115.4392
2010-04-16,115.41332
2010-04-19,115.86963
2010-04-20,115.15625
2010-04-21,114.93547
2010-04-22,115.05012
2010-04-23,115.18607
2010-04-26,114.60152
2010-04-27,114.59295
2010-04-28,115.59309
2010-04-29,115.43999
2010-04-30,115.08333
2010-05-03,115.46237
2010-05-04,114.99627
2010-05-05,115.81833
2010-05-06,117.39317
2010-05-07,118.51858
2010-05-10,116.19099
2010-05-11,116.2306
2010-05-12,116.42517
2010-05-14,116.08219
2010-05-17,116.82675
2010-05-18,116.31852
2010-05-19,116.9664
2010-05-20,117.13601
2010-05-21,118.66519
2010-05-24,117.84626
2010-05-25,118.91228
2010-05-26,118.44638
2010-05-27,117.37574
2010-05-28,117.48768
2010-05-31,117.06316
2010-06-01,117.31469
2010-06-02,116.32522
2010-06-03,115.91893
2010-06-04,116.03814
2010-06-07,117.74773
2010-06-08,117.91004
2010-06-09,117.71008
2010-06-10,117.42514
2010-06-11,116.81908
2010-06-14,116.67533
2010-06-15,117.61819
2010-06-16,116.71927
2010-06-17,117.18442
2010-06-18,116.33878
2010-06-21,115.69705
2010-06-22,116.23248
2010-06-23,116.27711
2010-06-24,116.20714
2010-06-28,116.3209
2010-06-29,116.47243
2010-06-30,116.03469
2010-07-01,116.64081
2010-07-02,116.3856
2010-07-05,116.09886
2010-07-06,116.61367
2010-07-07,116.46168
2010-07-08,115.60675
2010-07-09,115.21176
2010-07-12,114.65359
2010-07-13,114.25161
2010-07-14,113.90712
2010-07-15,113.87974
2010-07-16,113.82294
2010-07-19,114.40265
2010-07-20,114.03196
2010-07-21,113.99013
2010-07-22,114.01712
2010-07-23,113.4983
2010-07-26,114.07876
2010-07-27,113.80493
2010-07-28,114.23908
2010-07-29,114.09284
2010-07-30,113.74684
2010-08-02,113.1071
2010-08-03,112.68671
2010-08-04,112.9122
2010-08-05,113.30133
2010-08-06,112.93103
2010-08-09,112.93518
2010-08-10,113.1527
2010-08-11,114.12801
2010-08-12,114.54808
2010-08-13,114.64166
2010-08-16,115.17861
2010-08-17,114.17524
2010-08-18,114.28509
2010-08-19,114.5157
2010-08-20,114.71898
2010-08-23,114.37928
2010-08-24,114.2797
2010-08-25,114.8902
2010-08-26,114.14634
2010-08-27,114.04193
2010-08-30,114.02928
2010-08-31,114.09854
2010-09-01,113.44764
2010-09-02,113.14526
2010-09-03,112.74452
2010-09-06,112.54729
2010-09-07,112.89298
2010-09-08,112.93329
2010-09-09,112.64132
2010-09-10,112.18819
2010-09-13,111.49695
2010-09-14,111.67702
2010-09-15,111.24771
2010-09-16,111.29132
2010-09-17,110.95363
2010-09-20,111.09145
2010-09-21,110.11709
2010-09-22,109.51925
2010-09-23,110.21636
2010-09-24,110.39542
2010-09-27,109.75517
2010-09-28,110.98742
2010-09-29,109.15068
2010-09-30,109.39267
2010-10-01,109.09824
2010-10-04,110.10074
2010-10-05,110.22109
2010-10-06,109.66095
2010-10-07,110.72803
2010-10-08,110.16321
2010-10-11,109.9346
2010-10-12,110.07851
2010-10-13,109.72964
2010-10-14,109.19458
2010-10-15,109.35866
2010-10-18,110.25748
2010-10-19,110.3607
2010-10-20,110.84883
2010-10-21,109.926
2010-10-22,109.92526
2010-10-25,108.85661
2010-10-26,109.3551
2010-10-27,110.95508
2010-10-28,110.55674
2010-10-29,111.47554
2010-11-01,110.06048
2010-11-02,110.06023
2010-11-03,110.50795
2010-11-04,109.6551
2010-11-05,109.68273
2010-11-08,110.14242
2010-11-09,111.29248
2010-11-10,111.0028
2010-11-11,110.99035
2010-11-12,112.07355
2010-11-15,112.34857
2010-11-16,111.71727
2010-11-17,112.47554
2010-11-18,111.85666
2010-11-19,111.88888
2010-11-22,111.65887
2010-11-23,112.02683
2010-11-24,111.91709
2010-11-25,111.35638
2010-11-26,111.30241
2010-11-29,110.77944
2010-11-30,110.55382
2010-12-01,110.20482
2010-12-02,110.41956
2010-12-03,109.9155
2010-12-06,109.66031
2010-12-07,109.53364
2010-12-08,110.12416
2010-12-09,109.62991
2010-12-10,109.83785
2010-12-13,109.96946
2010-12-14,109.73909
2010-12-15,109.31379
2010-12-16,109.15719
2010-12-17,108.37613
2010-12-20,108.67446
2010-12-21,108.45098
2010-12-22,108.20503
2010-12-23,108.59334
2010-12-27,108.43666
2010-12-28,108.19336
2010-12-29,108.64433
2010-12-30,108.67061
2011-01-03,108.01433
2011-01-04,107.93094
2011-01-05,107.9159
2011-01-07,108.39873
2011-01-10,108.81084
2011-01-11,108.21636
2011-01-12,107.95355
2011-01-13,107.60101
2011-01-14,108.03138
2011-01-17,107.66621
2011-01-18,107.55471
2011-01-19,107.62462
2011-01-20,107.482
2011-01-21,107.85403
2011-01-24,107.5751
2011-01-25,107.05772
2011-01-26,106.63694
2011-01-27,105.77502
2011-01-28,105.83205
2011-01-31,106.47364
2011-02-01,105.30923
2011-02-02,105.41509
2011-02-03,106.15288
2011-02-04,105.71133
2011-02-07,105.74713
2011-02-08,105.38791
2011-02-09,105.35036
2011-02-10,105.66466
2011-02-11,105.89437
2011-02-14,105.68104
2011-02-15,105.26055
2011-02-16,105.16607
2011-02-17,104.96738
2011-02-18,104.84576
2011-02-21,105.07338
2011-02-22,106.13112
2011-02-23,105.31061
2011-02-24,105.58359
2011-02-25,105.34194
2011-02-28,105.52945
2011-03-01,104.29455
2011-03-02,104.54573
2011-03-03,104.68173
2011-03-04,105.14221
2011-03-07,106.05807
2011-03-08,105.87268
2011-03-09,105.56013
2011-03-10,105.44307
2011-03-11,105.42157
2011-03-14,105.50271
2011-03-15,106.17691
2011-03-16,106.57875
2011-03-17,107.15365
2011-03-18,106.49537
2011-03-21,105.22965
2011-03-22,105.54648
2011-03-23,106.01748
2011-03-24,106.16052
2011-03-25,106.56139
2011-03-28,107.12139
2011-03-29,106.57742
2011-03-30,106.09978
2011-03-31,106.00076
2011-04-01,106.24992
2011-04-04,106.43698
2011-04-05,106.871
2011-04-06,106.71984
2011-04-07,107.46228
2011-04-08,106.74466
2011-04-11,106.13427
2011-04-12,107.24085
2011-04-13,106.96128
2011-04-14,106.61473
2011-04-15,105.98241
2011-04-18,105.988
2011-04-19,106.20306
2011-04-20,105.74277
2011-04-21,105.09565
2011-04-26,105.25986
2011-04-27,105.29309
2011-04-28,105.57402
2011-04-29,104.89902
2011-05-02,105.21464
2011-05-03,104.99776
2011-05-04,105.43393
2011-05-05,105.95025
2011-05-06,106.59027
2011-05-09,106.57948
2011-05-10,106.62246
2011-05-11,106.40241
2011-05-12,106.82991
2011-05-13,106.6635
2011-05-16,107.27148
2011-05-17,107.03868
2011-05-18,106.71906
2011-05-19,106.70835
2011-05-20,106.15701
2011-05-23,106.53057
2011-05-24,106.33347
2011-05-25,106.52094
2011-05-26,105.93002
2011-05-27,105.76567
2011-05-30,105.84528
2011-05-31,105.39627
2011-06-01,105.33537
2011-06-03,106.47774
2011-06-07,106.26507
2011-06-08,106.2663
2011-06-09,106.50471
2011-06-10,107.53697
2011-06-13,108.04203
2011-06-14,107.92288
2011-06-15,108.41099
2011-06-16,109.53106
2011-06-17,109.41837
2011-06-20,109.02691
2011-06-21,108.75441
2011-06-22,108.39043
2011-06-23,108.75917
2011-06-27,109.62144
2011-06-28,109.50862
2011-06-29,109.3033
2011-06-30,108.18582
2011-07-01,108.16861
2011-07-04,107.46373
2011-07-05,107.40801
2011-07-06,107.426
2011-07-07,108.03499
2011-07-08,107.82463
2011-07-11,108.72011
2011-07-12,110.87441
2011-07-13,109.79931
2011-07-14,109.61844
2011-07-15,109.97457
2011-07-18,110.55904
2011-07-19,109.8715
2011-07-20,109.69817
2011-07-21,108.80978
2011-07-22,107.56108
2011-07-25,108.43176
2011-07-26,107.94347
2011-07-27,107.74448
2011-07-28,108.27646
2011-07-29,108.48811
2011-08-01,107.67889
2011-08-02,107.73869
2011-08-03,108.6072
2011-08-04,108.47587
2011-08-05,110.10022
2011-08-08,109.82841
2011-08-09,109.42653
2011-08-10,109.72811
2011-08-11,110.22389
2011-08-12,110.14632
2011-08-15,109.71582
2011-08-16,109.81355
2011-08-17,109.07884
2011-08-18,108.39753
2011-08-19,109.61135
2011-08-22,108.79625
2011-08-23,107.96179
2011-08-24,108.17332
2011-08-25,107.73738
2011-08-26,107.64667
2011-08-29,107.58137
2011-08-30,108.20635
2011-08-31,108.50979
2011-09-01,108.32397
2011-09-02,108.79329
2011-09-05,108.37075
2011-09-06,108.42892
2011-09-07,107.22119000000001
2011-09-08,106.66781
2011-09-09,106.52809
2011-09-12,107.54439
2011-09-13,109.38133
2011-09-14,109.67996
2011-09-15,110.06762
2011-09-16,108.97128
2011-09-19,109.43671
2011-09-20,109.01508
2011-09-21,108.22332
2011-09-22,109.70749
2011-09-23,109.89919
2011-09-26,110.74907
2011-09-27,109.69248
2011-09-28,109.09875
2011-09-29,109.65525
2011-09-30,110.16043
2011-10-03,109.85419
2011-10-04,109.26768
2011-10-05,108.9363
2011-10-06,109.19642
2011-10-07,108.96135
2011-10-10,108.75955
2011-10-11,108.14155
2011-10-12,108.48491
2011-10-13,108.012
2011-10-14,108.87398
2011-10-17,108.27847
2011-10-18,109.06965
2011-10-19,108.26296
2011-10-20,108.26152
2011-10-21,108.08138
2011-10-24,107.88357
2011-10-25,108.15522
2011-10-26,108.12096
2011-10-27,107.41627
2011-10-28,106.67597
2011-10-31,107.0274
2011-11-01,107.7399
2011-11-02,107.8998
2011-11-03,108.31604
2011-11-04,108.11794
2011-11-07,108.21734
2011-11-08,107.73153
2011-11-09,107.52471
2011-11-10,108.37686
2011-11-11,108.23374
2011-11-14,108.15033
2011-11-15,108.83656
2011-11-16,108.99186
2011-11-17,109.26217
2011-11-18,109.25446
2011-11-21,109.21327
2011-11-22,109.35993
2011-11-23,109.84337
2011-11-24,109.95503
2011-11-25,110.43098
2011-11-28,110.45456
2011-11-29,110.40675
2011-11-30,109.86658
2011-12-01,108.99613
2011-12-02,108.6759
2011-12-05,108.1234
2011-12-06,108.36507
2011-12-07,107.91647
2011-12-08,107.86678
2011-12-09,108.2956
2011-12-12,108.18043
2011-12-13,108.52453
2011-12-14,109.22057
2011-12-15,109.17264
2011-12-16,108.9852
2011-12-19,108.31824
2011-12-20,108.24041
2011-12-21,107.74222
2011-12-22,108.0528
2011-12-23,107.8902
2011-12-27,107.7044
2011-12-28,107.60548
2011-12-29,107.9147
2011-12-30,107.89982
2012-01-02,107.50047000000001
2012-01-03,107.61635
2012-01-04,107.2746
2012-01-05,106.95744
2012-01-09,107.11128
2012-01-10,107.01945
2012-01-11,107.02357
2012-01-12,107.26965
2012-01-13,107.77856
2012-01-16,107.96232
2012-01-17,107.55624
2012-01-18,107.29087
2012-01-19,106.82748
2012-01-20,106.36407
2012-01-23,106.47203
2012-01-24,106.44969
2012-01-25,106.81599
2012-01-26,107.22661
2012-01-27,107.72083
2012-01-30,107.8794
2012-01-31,107.72932
2012-02-01,107.77493
2012-02-02,107.40009
2012-02-03,107.43418
2012-02-06,106.95679
2012-02-07,107.21495
2012-02-08,107.10178
2012-02-09,106.83941
2012-02-10,106.66143
2012-02-13,106.57485
2012-02-14,106.63034
2012-02-15,106.61298
2012-02-16,106.88495
2012-02-17,107.16179
2012-02-20,107.24732
2012-02-21,106.79113
2012-02-22,106.52718
2012-02-23,106.81361
2012-02-24,106.80603
2012-02-27,106.44589
2012-02-28,106.48577
2012-02-29,106.54633
2012-03-01,106.67262
2012-03-02,107.00882
2012-03-05,107.08978
2012-03-06,107.43755
2012-03-07,108.18468
2012-03-08,108.20115
2012-03-09,107.83064
2012-03-12,108.30773
2012-03-13,108.18782
2012-03-14,107.82654
2012-03-15,108.35257
2012-03-16,107.67258
2012-03-19,107.83736
2012-03-20,107.67711
2012-03-21,107.70358
2012-03-22,107.69919
2012-03-23,107.89561
2012-03-26,107.90832
2012-03-27,107.48325
2012-03-28,107.0621
2012-03-29,106.63361
2012-03-30,106.58293
2012-04-02,106.3238
2012-04-03,106.14014
2012-04-04,106.41709
2012-04-05,106.65792
2012-04-10,107.4675
2012-04-11,107.86108
2012-04-12,107.86876
2012-04-13,107.79078
2012-04-16,107.87818
2012-04-17,107.74727
2012-04-18,107.42428
2012-04-19,107.09164
2012-04-20,107.09979
2012-04-23,107.10609
2012-04-24,107.49098
2012-04-25,107.54377
2012-04-26,107.42919
2012-04-27,107.60247
2012-04-30,107.767
2012-05-02,107.66794
2012-05-03,107.58727
2012-05-04,107.83031
2012-05-07,108.41615
2012-05-08,108.25193
2012-05-09,108.2168
2012-05-10,108.44686
2012-05-11,109.50645
2012-05-14,109.57025
2012-05-15,109.8774
2012-05-16,111.4505
2012-05-18,111.28849
2012-05-21,110.67495
2012-05-22,110.51928
2012-05-23,110.38398
2012-05-24,109.77055
2012-05-25,109.7606
2012-05-28,109.78838
2012-05-29,109.62636
2012-05-30,109.99439
2012-05-31,109.68307
2012-06-01,109.9013
2012-06-04,109.76219
2012-06-05,109.38003
2012-06-07,109.80829
2012-06-08,109.50229
2012-06-11,108.54731
2012-06-12,108.02231
2012-06-13,107.90698
2012-06-14,107.72656
2012-06-15,107.67216
2012-06-18,107.68255
2012-06-19,107.75939
2012-06-20,107.82706
2012-06-21,107.61239
2012-06-25,107.64218
2012-06-26,107.86523
2012-06-27,108.05402
2012-06-28,107.57492
2012-06-29,106.94513
2012-07-02,106.89798
2012-07-03,106.69821
2012-07-04,106.89913
2012-07-05,106.04482
2012-07-06,105.98607
2012-07-09,106.22088
2012-07-10,105.95385
2012-07-11,105.40514
2012-07-12,105.83902
2012-07-13,105.788
2012-07-16,106.37816
2012-07-17,106.48685
2012-07-18,105.56729
2012-07-19,105.19697
2012-07-20,105.14983
2012-07-23,104.64549
2012-07-24,104.2075
2012-07-25,104.4101
2012-07-26,104.41208
2012-07-27,104.13594
2012-07-30,104.27873
2012-07-31,103.23737
2012-08-01,102.76499
2012-08-02,102.50351
2012-08-03,102.57679
2012-08-06,103.0537
2012-08-07,102.60041
2012-08-08,102.86987
2012-08-09,102.35018
2012-08-10,102.16261
2012-08-13,101.67286
2012-08-14,101.8255
2012-08-15,102.2136
2012-08-16,101.87898
2012-08-17,102.59052
2012-08-20,101.91104
2012-08-21,101.79097
2012-08-22,102.38395
2012-08-23,102.56862
2012-08-24,101.86567
2012-08-27,101.80329
2012-08-28,101.20125
2012-08-29,102.49647
2012-08-30,102.75841
2012-08-31,102.65352
2012-09-03,103.02783
2012-09-04,103.27954
2012-09-05,103.72383
2012-09-06,104.4223
2012-09-07,104.5906
2012-09-10,103.5791
2012-09-11,103.83254
2012-09-12,103.76542
2012-09-13,103.74102
2012-09-14,104.18045
2012-09-17,104.90242
2012-09-18,104.74271
2012-09-19,104.06021
2012-09-20,103.53695
2012-09-21,103.45342
2012-09-24,103.76924
2012-09-25,103.82009
2012-09-26,103.65214
2012-09-27,103.69926
2012-09-28,103.10543
2012-10-01,103.42618
2012-10-02,103.87591
2012-10-03,104.75448
2012-10-04,105.165
2012-10-05,104.81088
2012-10-08,104.89142
2012-10-09,104.95321
2012-10-10,105.27328
2012-10-11,105.61314
2012-10-12,105.71279
2012-10-15,105.8079
2012-10-16,105.21493
2012-10-17,105.04906
2012-10-18,104.46354
2012-10-19,104.12416
2012-10-22,104.38115
2012-10-23,104.68167
2012-10-24,105.37211
2012-10-25,105.46931
2012-10-26,105.8947
2012-10-29,105.57939
2012-10-30,105.06842
2012-10-31,104.90337
2012-11-01,105.12403
2012-11-02,105.16144
2012-11-05,104.94495
2012-11-06,104.70499
2012-11-07,104.94779
2012-11-08,104.69626
2012-11-09,104.575
2012-11-12,105.22153
2012-11-13,105.2914
2012-11-14,105.63749
2012-11-15,105.61159
2012-11-16,105.57722
2012-11-19,105.80047
2012-11-20,105.42166
2012-11-21,105.957
2012-11-22,105.34718
2012-11-23,104.84334
2012-11-26,104.71129
2012-11-27,104.67869
2012-11-28,105.40198
2012-11-29,104.83375
2012-11-30,105.29067
2012-12-03,105.40681
2012-12-04,105.02007
2012-12-05,104.94413
2012-12-06,104.8573
2012-12-07,104.99137
2012-12-10,105.35724
2012-12-11,105.58466
2012-12-12,104.96049
2012-12-13,105.94539
2012-12-14,106.12811
2012-12-17,106.28599
2012-12-18,105.88623
2012-12-19,105.538
2012-12-20,104.91542
2012-12-21,104.34806
2012-12-27,104.13138
2012-12-28,104.18951
2013-01-02,103.62932
2013-01-03,103.84557
2013-01-04,103.58466
2013-01-07,103.77852
2013-01-08,103.53893
2013-01-09,104.13737
2013-01-10,104.1719
2013-01-11,104.0488
2013-01-14,103.86076
2013-01-15,103.85591
2013-01-16,104.59284
2013-01-17,104.33338
2013-01-18,104.43623
2013-01-21,104.33275
2013-01-22,104.42503
2013-01-23,104.47413
2013-01-24,104.44394
2013-01-25,104.31591
2013-01-28,104.03329
2013-01-29,103.39996
2013-01-30,102.75958
2013-01-31,102.96676
2013-02-01,102.67118
2013-02-04,102.40725
2013-02-05,102.1896
2013-02-06,102.5449
2013-02-07,102.57657
2013-02-08,103.02418
2013-02-11,103.20526
2013-02-12,102.68849
2013-02-13,102.20949
2013-02-14,101.33471
2013-02-15,101.38174
2013-02-18,101.39305
2013-02-19,101.31895
2013-02-20,101.04184
2013-02-21,101.15088
2013-02-22,101.55007
2013-02-25,101.46504
2013-02-26,102.04262
2013-02-27,101.59633
2013-02-28,101.74193
2013-03-01,101.316
2013-03-04,100.98894
2013-03-05,100.60711
2013-03-06,100.32811
2013-03-07,100.28884
2013-03-08,99.81779
2013-03-11,100.43824
2013-03-12,100.39854
2013-03-13,99.80746
2013-03-14,100.60556
2013-03-15,100.7049
2013-03-18,100.80492
2013-03-19,100.77706
2013-03-20,100.65409
2013-03-21,100.93181
2013-03-22,101.2892
2013-03-25,101.64544
2013-03-26,101.45779
2013-03-27,100.94615
2013-03-28,101.16345
2013-04-02,101.00569
2013-04-03,100.99585
2013-04-04,101.60465
2013-04-05,101.64406
2013-04-08,101.03066
2013-04-09,100.68691
2013-04-10,100.74471
2013-04-11,100.54964
2013-04-12,100.20568
2013-04-15,100.60792
2013-04-16,100.76835
2013-04-17,101.32016
2013-04-18,102.1591
2013-04-19,102.46588
2013-04-22,102.45584
2013-04-23,102.86506
2013-04-24,103.70458000000001
2013-04-25,103.4442
2013-04-26,103.29737
2013-04-29,103.20569
2013-04-30,103.30587
2013-05-02,102.86711
2013-05-03,102.85068
2013-05-06,102.79378
2013-05-07,103.04297
2013-05-08,102.88145
2013-05-10,103.24847
2013-05-13,103.45305
2013-05-14,103.80757
2013-05-15,104.15774
2013-05-16,103.80856
2013-05-17,103.68205
2013-05-20,103.83362
2013-05-21,103.34578
2013-05-22,103.01997
2013-05-23,103.20952
2013-05-24,103.75098
2013-05-27,103.49246
2013-05-28,103.50239
2013-05-29,103.54548
2013-05-30,103.30154
2013-05-31,102.72221
2013-06-03,102.91948
2013-06-04,102.45789
2013-06-05,103.06347
2013-06-07,103.30696
2013-06-10,103.60416
2013-06-11,103.60474
2013-06-12,103.70527
2013-06-13,103.45064
2013-06-14,103.18677
2013-06-17,102.51031
2013-06-18,102.84902
2013-06-19,102.1499
2013-06-20,101.85006
2013-06-24,104.3486
2013-06-25,104.99384
2013-06-26,104.26586
2013-06-27,104.54174
2013-06-28,104.30949
2013-07-01,103.49405
2013-07-02,103.55638
2013-07-03,104.03258
2013-07-04,103.61709
2013-07-05,103.05716
2013-07-08,104.62167
2013-07-09,104.22471
2013-07-10,104.27311
2013-07-11,103.40799
2013-07-12,103.46046
2013-07-15,103.63125
2013-07-16,103.84401
2013-07-17,103.12189
2013-07-18,102.80824
2013-07-19,102.37194
2013-07-22,102.10886
2013-07-23,101.40178
2013-07-24,101.48478
2013-07-25,101.97849
2013-07-26,101.92542
2013-07-29,101.90901
2013-07-30,102.128
2013-07-31,103.13023
2013-08-01,102.77557
