"Variable","Shock","Horizon","Mean","Median","Lower_90","Lower_68","Upper_68","Upper_90"
"real_house_price_growth","cpi_growth",21,0.000261189110524863,0.000286782569298665,-0.0876077437315045,-0.0454571996183337,0.0455183768787696,0.088110862822014
"real_house_price_growth","saving_rate",1,0.00380975672903261,0.00477454610143535,-0.693068840145494,-0.44094956694267,0.447187346653185,0.701808340179325
"real_house_price_growth","saving_rate",2,0.00267290105306875,0.00341193581350317,-0.490765048966322,-0.309164829765125,0.313010117502762,0.493189356580474
"real_house_price_growth","saving_rate",3,0.00348663175706714,0.00369201338816207,-0.506394233343521,-0.315541004225816,0.325512066358581,0.508413015134763
"real_house_price_growth","saving_rate",4,0.00182566821622476,0.00257034639250231,-0.359048453947995,-0.219075531702192,0.224583948743945,0.357982525582878
"real_house_price_growth","saving_rate",5,0.00144935456725411,0.00116930472766109,-0.312725498179598,-0.189803336833094,0.192665124664486,0.316089840638554
"real_house_price_growth","saving_rate",6,0.000400735502748151,0.000321328590708833,-0.238686679455874,-0.141639469634322,0.142416240024282,0.239490409438816
"real_house_price_growth","saving_rate",7,-1.70047308223274e-05,0.00138227887424672,-0.243187379663941,-0.143454105586138,0.14315774104329,0.239206274151799
"real_house_price_growth","saving_rate",8,-0.000606183625583203,0.000127727969662319,-0.19366629480488,-0.112928806585441,0.110947283114075,0.189158165573993
"real_house_price_growth","saving_rate",9,-0.000697913975395137,-0.000739169683612649,-0.161003003667382,-0.0924430692445124,0.0908376079962538,0.157558583441576
"real_house_price_growth","saving_rate",10,-0.000957951053683672,-0.000775719590535854,-0.147825560993935,-0.0842728822105722,0.0824297757249872,0.145334369798104
"real_house_price_growth","saving_rate",11,-0.00109913450051528,-0.00137564907679928,-0.138880307868275,-0.0790069534827276,0.0761843341784607,0.136970247587522
"real_house_price_growth","saving_rate",12,-0.00121478957110745,-0.00065471979825363,-0.137130035945725,-0.0780236955170422,0.0751285828513656,0.13488194371879
"real_house_price_growth","saving_rate",13,-0.00105359012511531,-0.000935951205284562,-0.125645121955093,-0.070496057374079,0.0683633237815448,0.123985900074017
"real_house_price_growth","saving_rate",14,-0.000935524342166252,-0.00107080727972265,-0.125819049597108,-0.0707107100586925,0.0692969624369324,0.124286233693568
"real_house_price_growth","saving_rate",15,-0.000803764753637133,-0.000975497116576036,-0.114265251903648,-0.0622922602435576,0.0613177840647468,0.112608754723519
"real_house_price_growth","saving_rate",16,-0.00067159415572598,-0.000724138810576563,-0.113646146509565,-0.0619342104221441,0.0610483676580449,0.11215674383262
