"Variable","Shock","Horizon","Mean","Median","Lower_90","Lower_68","Upper_68","Upper_90"
"cpi_growth","policy_rate",17,0.00285726966026777,0.00244616876160693,-0.0234640133447282,-0.0118850345962849,0.0180595264354406,0.031071226302034
"cpi_growth","policy_rate",18,0.00700448691376439,0.0062181193612886,-0.0178966577420949,-0.00666147077216352,0.021262582598372,0.0351519615054329
"cpi_growth","policy_rate",19,0.00447800094093655,0.00361487865203374,-0.0188557347271213,-0.00885788391509352,0.018282943390249,0.0318026506526388
"cpi_growth","policy_rate",20,0.00736715779101766,0.0063178690490292,-0.0149069382757897,-0.00530330925500481,0.0205119212119262,0.0338733238914757
"cpi_growth","policy_rate",21,0.00462155571435831,0.00358487544597405,-0.0161687384424411,-0.00726725293923125,0.0172228378341515,0.0299881744890394
"cpi_growth","interest_burden",1,-0.00296881859344239,-0.000572384302642631,-0.28648713957612,-0.182125895533607,0.175296699643339,0.27693372751518
"cpi_growth","interest_burden",2,-0.00204143954146679,-0.00153791883830934,-0.147105088483004,-0.09528282063265,0.0889532170417868,0.143148327486872
"cpi_growth","interest_burden",3,-0.00140317604056765,-0.000415266700272441,-0.148297557663432,-0.0905060299660711,0.087421304811703,0.140538509185608
"cpi_growth","interest_burden",4,-0.000618819251853473,-0.000859360445949341,-0.0926056485272543,-0.0564602997071124,0.0552310876616554,0.093226814692823
"cpi_growth","interest_burden",5,-2.87414433069145e-05,0.00128764653665735,-0.104183243791518,-0.0641297337365949,0.0636270380459139,0.101744101070649
"cpi_growth","interest_burden",6,0.000634811633656983,0.000446815855241468,-0.0735144250420466,-0.0421099962311746,0.0438836730112387,0.0734197388762064
"cpi_growth","interest_burden",7,0.000965715581847652,0.00100770531698421,-0.0646961223675435,-0.0371845327765852,0.0391739890633418,0.0659935173647493
"cpi_growth","interest_burden",8,0.00108752233016751,0.000788806265021221,-0.0631164340891674,-0.0369188024368981,0.0392503158181152,0.0657071155907919
"cpi_growth","interest_burden",9,0.00104434370273521,0.000556369081060584,-0.0536205702102676,-0.0305025125080741,0.0330565393693058,0.0564833712688644
"cpi_growth","interest_burden",10,0.00107299808729604,0.00044399742743343,-0.0601542913190065,-0.0341401353430293,0.0381304593925965,0.0636157380804667
"cpi_growth","interest_burden",11,0.000901269275274654,0.000235986097832724,-0.0514733188593336,-0.0290873660255113,0.0310298250554142,0.0530354724743296
"cpi_growth","interest_burden",12,0.000709924833330906,8.98548498444809e-06,-0.0574285365070619,-0.0324251131059112,0.034473878132755,0.0609503167555937
"cpi_growth","interest_burden",13,0.000489919267455632,0.000395140672569818,-0.046869038997572,-0.0258480950059893,0.0277919634610958,0.0483380522476402
"cpi_growth","interest_burden",14,0.000355975819522976,0.00030897270528633,-0.0499235987863339,-0.0279562903867287,0.0290927245405805,0.0516167976643389
